Time(s),CH1V,CH2V
1.800000e-08,-5.066667e-04,-6.224000e-03
1.900000e-08,-1.753333e-04,-5.832000e-03
2.000000e-08,3.733333e-05,-5.200000e-03
2.100000e-08,3.333333e-05,-4.733333e-03
2.200000e-08,-6.466667e-05,-4.492000e-03
2.300000e-08,-4.246667e-04,-4.224000e-03
2.400000e-08,-1.322667e-03,-3.794667e-03
2.500000e-08,-2.408000e-03,-3.382667e-03
2.600000e-08,-2.876667e-03,-3.398667e-03
2.700000e-08,-2.446000e-03,-4.009333e-03
2.800000e-08,-1.562000e-03,-4.604000e-03
2.900000e-08,-7.586667e-04,-4.293333e-03
3.000000e-08,-2.660000e-04,-3.152000e-03
3.100000e-08,-1.073333e-04,-2.144000e-03
3.200000e-08,-1.893333e-04,-1.730667e-03
3.300000e-08,-3.240000e-04,-1.532000e-03
3.400000e-08,-3.506667e-04,-1.344000e-03
3.500000e-08,-2.546667e-04,-1.388000e-03
3.600000e-08,-1.166667e-04,-1.569333e-03
3.700000e-08,1.200000e-05,-1.521333e-03
3.800000e-08,1.380000e-04,-1.232000e-03
3.900000e-08,2.326667e-04,-1.049333e-03
